date,plant_id,plant_name,energy_source,mwh_produced
2023-07-29,PL01,Vaasa Plant,Wind,116
2023-07-29,PL02,Espoo Plant,Solar,33
2023-07-29,PL03,Oulu Plant,Biomass,294
2023-07-29,PL04,Tampere Plant,Nuclear,1082
2023-07-29,PL05,Rovaniemi Plant,Hydro,416
2023-07-30,PL01,Vaasa Plant,Wind,93
2023-07-30,PL02,Espoo Plant,Solar,63
2023-07-30,PL03,Oulu Plant,Biomass,292
2023-07-30,PL04,Tampere Plant,Nuclear,1096
2023-07-30,PL05,Rovaniemi Plant,Hydro,411
2023-07-31,PL01,Vaasa Plant,Wind,97
2023-07-31,PL02,Espoo Plant,Solar,67
2023-07-31,PL03,Oulu Plant,Biomass,317
2023-07-31,PL04,Tampere Plant,Nuclear,1096
2023-07-31,PL05,Rovaniemi Plant,Hydro,406
2023-08-01,PL01,Vaasa Plant,Wind,92
2023-08-01,PL02,Espoo Plant,Solar,31
2023-08-01,PL03,Oulu Plant,Biomass,280
2023-08-01,PL04,Tampere Plant,Nuclear,1107
2023-08-01,PL05,Rovaniemi Plant,Hydro,402
2023-08-02,PL01,Vaasa Plant,Wind,88
2023-08-02,PL02,Espoo Plant,Solar,46
2023-08-02,PL03,Oulu Plant,Biomass,310
2023-08-02,PL04,Tampere Plant,Nuclear,1091
2023-08-02,PL05,Rovaniemi Plant,Hydro,382
2023-08-03,PL01,Vaasa Plant,Wind,101
2023-08-03,PL02,Espoo Plant,Solar,32
2023-08-03,PL03,Oulu Plant,Biomass,303
2023-08-03,PL04,Tampere Plant,Nuclear,1100
2023-08-03,PL05,Rovaniemi Plant,Hydro,409
2023-08-04,PL01,Vaasa Plant,Wind,83
2023-08-04,PL02,Espoo Plant,Solar,48
2023-08-04,PL03,Oulu Plant,Biomass,300
2023-08-04,PL04,Tampere Plant,Nuclear,1119
2023-08-04,PL05,Rovaniemi Plant,Hydro,387
2023-08-05,PL01,Vaasa Plant,Wind,107
2023-08-05,PL02,Espoo Plant,Solar,32
2023-08-05,PL03,Oulu Plant,Biomass,296
2023-08-05,PL04,Tampere Plant,Nuclear,1088
2023-08-05,PL05,Rovaniemi Plant,Hydro,398
2023-08-06,PL01,Vaasa Plant,Wind,107
2023-08-06,PL02,Espoo Plant,Solar,59
2023-08-06,PL03,Oulu Plant,Biomass,288
2023-08-06,PL04,Tampere Plant,Nuclear,1092
2023-08-06,PL05,Rovaniemi Plant,Hydro,404
2023-08-07,PL01,Vaasa Plant,Wind,109
2023-08-07,PL02,Espoo Plant,Solar,59
2023-08-07,PL03,Oulu Plant,Biomass,285
2023-08-07,PL04,Tampere Plant,Nuclear,1083
2023-08-07,PL05,Rovaniemi Plant,Hydro,383
2023-08-08,PL01,Vaasa Plant,Wind,92
2023-08-08,PL02,Espoo Plant,Solar,59
2023-08-08,PL03,Oulu Plant,Biomass,307
2023-08-08,PL04,Tampere Plant,Nuclear,1107
2023-08-08,PL05,Rovaniemi Plant,Hydro,400
2023-08-09,PL01,Vaasa Plant,Wind,89
2023-08-09,PL02,Espoo Plant,Solar,44
2023-08-09,PL03,Oulu Plant,Biomass,298
2023-08-09,PL04,Tampere Plant,Nuclear,1089
2023-08-09,PL05,Rovaniemi Plant,Hydro,401
2023-08-10,PL01,Vaasa Plant,Wind,93
2023-08-10,PL02,Espoo Plant,Solar,35
2023-08-10,PL03,Oulu Plant,Biomass,312
2023-08-10,PL04,Tampere Plant,Nuclear,1113
2023-08-10,PL05,Rovaniemi Plant,Hydro,400
2023-08-11,PL01,Vaasa Plant,Wind,80
2023-08-11,PL02,Espoo Plant,Solar,60
2023-08-11,PL03,Oulu Plant,Biomass,310
2023-08-11,PL04,Tampere Plant,Nuclear,1109
2023-08-11,PL05,Rovaniemi Plant,Hydro,416
2023-08-12,PL01,Vaasa Plant,Wind,112
2023-08-12,PL02,Espoo Plant,Solar,52
2023-08-12,PL03,Oulu Plant,Biomass,302
2023-08-12,PL04,Tampere Plant,Nuclear,1101
2023-08-12,PL05,Rovaniemi Plant,Hydro,406
2023-08-13,PL01,Vaasa Plant,Wind,103
2023-08-13,PL02,Espoo Plant,Solar,38
2023-08-13,PL03,Oulu Plant,Biomass,285
2023-08-13,PL04,Tampere Plant,Nuclear,1118
2023-08-13,PL05,Rovaniemi Plant,Hydro,389
2023-08-14,PL01,Vaasa Plant,Wind,105
2023-08-14,PL02,Espoo Plant,Solar,42
2023-08-14,PL03,Oulu Plant,Biomass,295
2023-08-14,PL04,Tampere Plant,Nuclear,1104
2023-08-14,PL05,Rovaniemi Plant,Hydro,393
2023-08-15,PL01,Vaasa Plant,Wind,108
2023-08-15,PL02,Espoo Plant,Solar,36
2023-08-15,PL03,Oulu Plant,Biomass,301
2023-08-15,PL04,Tampere Plant,Nuclear,1080
2023-08-15,PL05,Rovaniemi Plant,Hydro,413
2023-08-16,PL01,Vaasa Plant,Wind,97
2023-08-16,PL02,Espoo Plant,Solar,62
2023-08-16,PL03,Oulu Plant,Biomass,299
2023-08-16,PL04,Tampere Plant,Nuclear,1103
2023-08-16,PL05,Rovaniemi Plant,Hydro,404
2023-08-17,PL01,Vaasa Plant,Wind,117
2023-08-17,PL02,Espoo Plant,Solar,39
2023-08-17,PL03,Oulu Plant,Biomass,298
2023-08-17,PL04,Tampere Plant,Nuclear,1104
2023-08-17,PL05,Rovaniemi Plant,Hydro,408
2023-08-18,PL01,Vaasa Plant,Wind,118
2023-08-18,PL02,Espoo Plant,Solar,41
2023-08-18,PL03,Oulu Plant,Biomass,304
2023-08-18,PL04,Tampere Plant,Nuclear,1085
2023-08-18,PL05,Rovaniemi Plant,Hydro,396
2023-08-19,PL01,Vaasa Plant,Wind,105
2023-08-19,PL02,Espoo Plant,Solar,57
2023-08-19,PL03,Oulu Plant,Biomass,280
2023-08-19,PL04,Tampere Plant,Nuclear,1082
2023-08-19,PL05,Rovaniemi Plant,Hydro,417
2023-08-20,PL01,Vaasa Plant,Wind,105
2023-08-20,PL02,Espoo Plant,Solar,55
2023-08-20,PL03,Oulu Plant,Biomass,312
2023-08-20,PL04,Tampere Plant,Nuclear,1114
2023-08-20,PL05,Rovaniemi Plant,Hydro,394
2023-08-21,PL01,Vaasa Plant,Wind,118
2023-08-21,PL02,Espoo Plant,Solar,52
2023-08-21,PL03,Oulu Plant,Biomass,284
2023-08-21,PL04,Tampere Plant,Nuclear,1115
2023-08-21,PL05,Rovaniemi Plant,Hydro,400
2023-08-22,PL01,Vaasa Plant,Wind,100
2023-08-22,PL02,Espoo Plant,Solar,46
2023-08-22,PL03,Oulu Plant,Biomass,314
2023-08-22,PL04,Tampere Plant,Nuclear,1088
2023-08-22,PL05,Rovaniemi Plant,Hydro,414
2023-08-23,PL01,Vaasa Plant,Wind,118
2023-08-23,PL02,Espoo Plant,Solar,49
2023-08-23,PL03,Oulu Plant,Biomass,313
2023-08-23,PL04,Tampere Plant,Nuclear,1114
2023-08-23,PL05,Rovaniemi Plant,Hydro,402
2023-08-24,PL01,Vaasa Plant,Wind,103
2023-08-24,PL02,Espoo Plant,Solar,63
2023-08-24,PL03,Oulu Plant,Biomass,287
2023-08-24,PL04,Tampere Plant,Nuclear,1101
2023-08-24,PL05,Rovaniemi Plant,Hydro,396
2023-08-25,PL01,Vaasa Plant,Wind,98
2023-08-25,PL02,Espoo Plant,Solar,55
2023-08-25,PL03,Oulu Plant,Biomass,317
2023-08-25,PL04,Tampere Plant,Nuclear,1112
2023-08-25,PL05,Rovaniemi Plant,Hydro,390
2023-08-26,PL01,Vaasa Plant,Wind,101
2023-08-26,PL02,Espoo Plant,Solar,41
2023-08-26,PL03,Oulu Plant,Biomass,306
2023-08-26,PL04,Tampere Plant,Nuclear,1105
2023-08-26,PL05,Rovaniemi Plant,Hydro,414
2023-08-27,PL01,Vaasa Plant,Wind,81
2023-08-27,PL02,Espoo Plant,Solar,69
2023-08-27,PL03,Oulu Plant,Biomass,280
2023-08-27,PL04,Tampere Plant,Nuclear,1093
2023-08-27,PL05,Rovaniemi Plant,Hydro,387
2023-08-28,PL01,Vaasa Plant,Wind,105
2023-08-28,PL02,Espoo Plant,Solar,54
2023-08-28,PL03,Oulu Plant,Biomass,302
2023-08-28,PL04,Tampere Plant,Nuclear,1082
2023-08-28,PL05,Rovaniemi Plant,Hydro,412
2023-08-29,PL01,Vaasa Plant,Wind,109
2023-08-29,PL02,Espoo Plant,Solar,52
2023-08-29,PL03,Oulu Plant,Biomass,304
2023-08-29,PL04,Tampere Plant,Nuclear,1116
2023-08-29,PL05,Rovaniemi Plant,Hydro,412
2023-08-30,PL01,Vaasa Plant,Wind,96
2023-08-30,PL02,Espoo Plant,Solar,36
2023-08-30,PL03,Oulu Plant,Biomass,295
2023-08-30,PL04,Tampere Plant,Nuclear,1097
2023-08-30,PL05,Rovaniemi Plant,Hydro,413
2023-08-31,PL01,Vaasa Plant,Wind,94
2023-08-31,PL02,Espoo Plant,Solar,34
2023-08-31,PL03,Oulu Plant,Biomass,309
2023-08-31,PL04,Tampere Plant,Nuclear,1099
2023-08-31,PL05,Rovaniemi Plant,Hydro,408
2023-09-01,PL01,Vaasa Plant,Wind,95
2023-09-01,PL02,Espoo Plant,Solar,48
2023-09-01,PL03,Oulu Plant,Biomass,318
2023-09-01,PL04,Tampere Plant,Nuclear,1096
2023-09-01,PL05,Rovaniemi Plant,Hydro,399
2023-09-02,PL01,Vaasa Plant,Wind,115
2023-09-02,PL02,Espoo Plant,Solar,40
2023-09-02,PL03,Oulu Plant,Biomass,285
2023-09-02,PL04,Tampere Plant,Nuclear,1085
2023-09-02,PL05,Rovaniemi Plant,Hydro,389
2023-09-03,PL01,Vaasa Plant,Wind,110
2023-09-03,PL02,Espoo Plant,Solar,60
2023-09-03,PL03,Oulu Plant,Biomass,317
2023-09-03,PL04,Tampere Plant,Nuclear,1097
2023-09-03,PL05,Rovaniemi Plant,Hydro,418
2023-09-04,PL01,Vaasa Plant,Wind,99
2023-09-04,PL02,Espoo Plant,Solar,67
2023-09-04,PL03,Oulu Plant,Biomass,286
2023-09-04,PL04,Tampere Plant,Nuclear,1097
2023-09-04,PL05,Rovaniemi Plant,Hydro,411
2023-09-05,PL01,Vaasa Plant,Wind,91
2023-09-05,PL02,Espoo Plant,Solar,68
2023-09-05,PL03,Oulu Plant,Biomass,307
2023-09-05,PL04,Tampere Plant,Nuclear,1084
2023-09-05,PL05,Rovaniemi Plant,Hydro,385
2023-09-06,PL01,Vaasa Plant,Wind,102
2023-09-06,PL02,Espoo Plant,Solar,69
2023-09-06,PL03,Oulu Plant,Biomass,315
2023-09-06,PL04,Tampere Plant,Nuclear,1085
2023-09-06,PL05,Rovaniemi Plant,Hydro,391
2023-09-07,PL01,Vaasa Plant,Wind,104
2023-09-07,PL02,Espoo Plant,Solar,67
2023-09-07,PL03,Oulu Plant,Biomass,301
2023-09-07,PL04,Tampere Plant,Nuclear,1101
2023-09-07,PL05,Rovaniemi Plant,Hydro,406
2023-09-08,PL01,Vaasa Plant,Wind,91
2023-09-08,PL02,Espoo Plant,Solar,48
2023-09-08,PL03,Oulu Plant,Biomass,305
2023-09-08,PL04,Tampere Plant,Nuclear,1090
2023-09-08,PL05,Rovaniemi Plant,Hydro,385
2023-09-09,PL01,Vaasa Plant,Wind,116
2023-09-09,PL02,Espoo Plant,Solar,69
2023-09-09,PL03,Oulu Plant,Biomass,288
2023-09-09,PL04,Tampere Plant,Nuclear,1114
2023-09-09,PL05,Rovaniemi Plant,Hydro,399
2023-09-10,PL01,Vaasa Plant,Wind,91
2023-09-10,PL02,Espoo Plant,Solar,57
2023-09-10,PL03,Oulu Plant,Biomass,303
2023-09-10,PL04,Tampere Plant,Nuclear,1105
2023-09-10,PL05,Rovaniemi Plant,Hydro,383
2023-09-11,PL01,Vaasa Plant,Wind,112
2023-09-11,PL02,Espoo Plant,Solar,45
2023-09-11,PL03,Oulu Plant,Biomass,284
2023-09-11,PL04,Tampere Plant,Nuclear,1096
2023-09-11,PL05,Rovaniemi Plant,Hydro,405
2023-09-12,PL01,Vaasa Plant,Wind,104
2023-09-12,PL02,Espoo Plant,Solar,66
2023-09-12,PL03,Oulu Plant,Biomass,306
2023-09-12,PL04,Tampere Plant,Nuclear,1100
2023-09-12,PL05,Rovaniemi Plant,Hydro,413
2023-09-13,PL01,Vaasa Plant,Wind,108
2023-09-13,PL02,Espoo Plant,Solar,51
2023-09-13,PL03,Oulu Plant,Biomass,298
2023-09-13,PL04,Tampere Plant,Nuclear,1117
2023-09-13,PL05,Rovaniemi Plant,Hydro,418
2023-09-14,PL01,Vaasa Plant,Wind,101
2023-09-14,PL02,Espoo Plant,Solar,68
2023-09-14,PL03,Oulu Plant,Biomass,295
2023-09-14,PL04,Tampere Plant,Nuclear,1095
2023-09-14,PL05,Rovaniemi Plant,Hydro,409
2023-09-15,PL01,Vaasa Plant,Wind,88
2023-09-15,PL02,Espoo Plant,Solar,67
2023-09-15,PL03,Oulu Plant,Biomass,303
2023-09-15,PL04,Tampere Plant,Nuclear,1082
2023-09-15,PL05,Rovaniemi Plant,Hydro,411
2023-09-16,PL01,Vaasa Plant,Wind,100
2023-09-16,PL02,Espoo Plant,Solar,62
2023-09-16,PL03,Oulu Plant,Biomass,312
2023-09-16,PL04,Tampere Plant,Nuclear,1106
2023-09-16,PL05,Rovaniemi Plant,Hydro,401
2023-09-17,PL01,Vaasa Plant,Wind,113
2023-09-17,PL02,Espoo Plant,Solar,57
2023-09-17,PL03,Oulu Plant,Biomass,310
2023-09-17,PL04,Tampere Plant,Nuclear,1114
2023-09-17,PL05,Rovaniemi Plant,Hydro,405
2023-09-18,PL01,Vaasa Plant,Wind,114
2023-09-18,PL02,Espoo Plant,Solar,36
2023-09-18,PL03,Oulu Plant,Biomass,294
2023-09-18,PL04,Tampere Plant,Nuclear,1106
2023-09-18,PL05,Rovaniemi Plant,Hydro,402
2023-09-19,PL01,Vaasa Plant,Wind,87
2023-09-19,PL02,Espoo Plant,Solar,67
2023-09-19,PL03,Oulu Plant,Biomass,288
2023-09-19,PL04,Tampere Plant,Nuclear,1085
2023-09-19,PL05,Rovaniemi Plant,Hydro,401
2023-09-20,PL01,Vaasa Plant,Wind,106
2023-09-20,PL02,Espoo Plant,Solar,32
2023-09-20,PL03,Oulu Plant,Biomass,316
2023-09-20,PL04,Tampere Plant,Nuclear,1088
2023-09-20,PL05,Rovaniemi Plant,Hydro,383
2023-09-21,PL01,Vaasa Plant,Wind,84
2023-09-21,PL02,Espoo Plant,Solar,64
2023-09-21,PL03,Oulu Plant,Biomass,302
2023-09-21,PL04,Tampere Plant,Nuclear,1095
2023-09-21,PL05,Rovaniemi Plant,Hydro,401
2023-09-22,PL01,Vaasa Plant,Wind,82
2023-09-22,PL02,Espoo Plant,Solar,62
2023-09-22,PL03,Oulu Plant,Biomass,295
2023-09-22,PL04,Tampere Plant,Nuclear,1118
2023-09-22,PL05,Rovaniemi Plant,Hydro,386
2023-09-23,PL01,Vaasa Plant,Wind,82
2023-09-23,PL02,Espoo Plant,Solar,42
2023-09-23,PL03,Oulu Plant,Biomass,303
2023-09-23,PL04,Tampere Plant,Nuclear,1088
2023-09-23,PL05,Rovaniemi Plant,Hydro,401
2023-09-24,PL01,Vaasa Plant,Wind,114
2023-09-24,PL02,Espoo Plant,Solar,44
2023-09-24,PL03,Oulu Plant,Biomass,303
2023-09-24,PL04,Tampere Plant,Nuclear,1113
2023-09-24,PL05,Rovaniemi Plant,Hydro,414
2023-09-25,PL01,Vaasa Plant,Wind,112
2023-09-25,PL02,Espoo Plant,Solar,31
2023-09-25,PL03,Oulu Plant,Biomass,303
2023-09-25,PL04,Tampere Plant,Nuclear,1089
2023-09-25,PL05,Rovaniemi Plant,Hydro,402
2023-09-26,PL01,Vaasa Plant,Wind,107
2023-09-26,PL02,Espoo Plant,Solar,44
2023-09-26,PL03,Oulu Plant,Biomass,300
2023-09-26,PL04,Tampere Plant,Nuclear,1099
2023-09-26,PL05,Rovaniemi Plant,Hydro,402
2023-09-27,PL01,Vaasa Plant,Wind,97
2023-09-27,PL02,Espoo Plant,Solar,48
2023-09-27,PL03,Oulu Plant,Biomass,280
2023-09-27,PL04,Tampere Plant,Nuclear,1096
2023-09-27,PL05,Rovaniemi Plant,Hydro,388
2023-09-28,PL01,Vaasa Plant,Wind,113
2023-09-28,PL02,Espoo Plant,Solar,60
2023-09-28,PL03,Oulu Plant,Biomass,307
2023-09-28,PL04,Tampere Plant,Nuclear,1096
2023-09-28,PL05,Rovaniemi Plant,Hydro,393
2023-09-29,PL01,Vaasa Plant,Wind,98
2023-09-29,PL02,Espoo Plant,Solar,46
2023-09-29,PL03,Oulu Plant,Biomass,314
2023-09-29,PL04,Tampere Plant,Nuclear,1119
2023-09-29,PL05,Rovaniemi Plant,Hydro,385
2023-09-30,PL01,Vaasa Plant,Wind,94
2023-09-30,PL02,Espoo Plant,Solar,59
2023-09-30,PL03,Oulu Plant,Biomass,295
2023-09-30,PL04,Tampere Plant,Nuclear,1109
2023-09-30,PL05,Rovaniemi Plant,Hydro,391
2023-10-01,PL01,Vaasa Plant,Wind,110
2023-10-01,PL02,Espoo Plant,Solar,37
2023-10-01,PL03,Oulu Plant,Biomass,286
2023-10-01,PL04,Tampere Plant,Nuclear,1083
2023-10-01,PL05,Rovaniemi Plant,Hydro,417
2023-10-02,PL01,Vaasa Plant,Wind,97
2023-10-02,PL02,Espoo Plant,Solar,48
2023-10-02,PL03,Oulu Plant,Biomass,308
2023-10-02,PL04,Tampere Plant,Nuclear,1113
2023-10-02,PL05,Rovaniemi Plant,Hydro,411
2023-10-03,PL01,Vaasa Plant,Wind,110
2023-10-03,PL02,Espoo Plant,Solar,32
2023-10-03,PL03,Oulu Plant,Biomass,294
2023-10-03,PL04,Tampere Plant,Nuclear,1119
2023-10-03,PL05,Rovaniemi Plant,Hydro,412
2023-10-04,PL01,Vaasa Plant,Wind,82
2023-10-04,PL02,Espoo Plant,Solar,37
2023-10-04,PL03,Oulu Plant,Biomass,311
2023-10-04,PL04,Tampere Plant,Nuclear,1091
2023-10-04,PL05,Rovaniemi Plant,Hydro,395
2023-10-05,PL01,Vaasa Plant,Wind,91
2023-10-05,PL02,Espoo Plant,Solar,68
2023-10-05,PL03,Oulu Plant,Biomass,283
2023-10-05,PL04,Tampere Plant,Nuclear,1081
2023-10-05,PL05,Rovaniemi Plant,Hydro,385
2023-10-06,PL01,Vaasa Plant,Wind,99
2023-10-06,PL02,Espoo Plant,Solar,51
2023-10-06,PL03,Oulu Plant,Biomass,309
2023-10-06,PL04,Tampere Plant,Nuclear,1080
2023-10-06,PL05,Rovaniemi Plant,Hydro,380
2023-10-07,PL01,Vaasa Plant,Wind,97
2023-10-07,PL02,Espoo Plant,Solar,62
2023-10-07,PL03,Oulu Plant,Biomass,315
2023-10-07,PL04,Tampere Plant,Nuclear,1080
2023-10-07,PL05,Rovaniemi Plant,Hydro,401
2023-10-08,PL01,Vaasa Plant,Wind,92
2023-10-08,PL02,Espoo Plant,Solar,37
2023-10-08,PL03,Oulu Plant,Biomass,289
2023-10-08,PL04,Tampere Plant,Nuclear,1083
2023-10-08,PL05,Rovaniemi Plant,Hydro,389
2023-10-09,PL01,Vaasa Plant,Wind,101
2023-10-09,PL02,Espoo Plant,Solar,67
2023-10-09,PL03,Oulu Plant,Biomass,308
2023-10-09,PL04,Tampere Plant,Nuclear,1103
2023-10-09,PL05,Rovaniemi Plant,Hydro,399
2023-10-10,PL01,Vaasa Plant,Wind,119
2023-10-10,PL02,Espoo Plant,Solar,32
2023-10-10,PL03,Oulu Plant,Biomass,309
2023-10-10,PL04,Tampere Plant,Nuclear,1081
2023-10-10,PL05,Rovaniemi Plant,Hydro,419
2023-10-11,PL01,Vaasa Plant,Wind,82
2023-10-11,PL02,Espoo Plant,Solar,38
2023-10-11,PL03,Oulu Plant,Biomass,296
2023-10-11,PL04,Tampere Plant,Nuclear,1080
2023-10-11,PL05,Rovaniemi Plant,Hydro,412
2023-10-12,PL01,Vaasa Plant,Wind,115
2023-10-12,PL02,Espoo Plant,Solar,49
2023-10-12,PL03,Oulu Plant,Biomass,298
2023-10-12,PL04,Tampere Plant,Nuclear,1103
2023-10-12,PL05,Rovaniemi Plant,Hydro,391
2023-10-13,PL01,Vaasa Plant,Wind,84
2023-10-13,PL02,Espoo Plant,Solar,42
2023-10-13,PL03,Oulu Plant,Biomass,300
2023-10-13,PL04,Tampere Plant,Nuclear,1112
2023-10-13,PL05,Rovaniemi Plant,Hydro,415
2023-10-14,PL01,Vaasa Plant,Wind,99
2023-10-14,PL02,Espoo Plant,Solar,46
2023-10-14,PL03,Oulu Plant,Biomass,300
2023-10-14,PL04,Tampere Plant,Nuclear,1114
2023-10-14,PL05,Rovaniemi Plant,Hydro,396
2023-10-15,PL01,Vaasa Plant,Wind,117
2023-10-15,PL02,Espoo Plant,Solar,65
2023-10-15,PL03,Oulu Plant,Biomass,304
2023-10-15,PL04,Tampere Plant,Nuclear,1119
2023-10-15,PL05,Rovaniemi Plant,Hydro,407
2023-10-16,PL01,Vaasa Plant,Wind,114
2023-10-16,PL02,Espoo Plant,Solar,69
2023-10-16,PL03,Oulu Plant,Biomass,306
2023-10-16,PL04,Tampere Plant,Nuclear,1112
2023-10-16,PL05,Rovaniemi Plant,Hydro,394
2023-10-17,PL01,Vaasa Plant,Wind,113
2023-10-17,PL02,Espoo Plant,Solar,31
2023-10-17,PL03,Oulu Plant,Biomass,292
2023-10-17,PL04,Tampere Plant,Nuclear,1098
2023-10-17,PL05,Rovaniemi Plant,Hydro,402
2023-10-18,PL01,Vaasa Plant,Wind,90
2023-10-18,PL02,Espoo Plant,Solar,69
2023-10-18,PL03,Oulu Plant,Biomass,291
2023-10-18,PL04,Tampere Plant,Nuclear,1092
2023-10-18,PL05,Rovaniemi Plant,Hydro,402
2023-10-19,PL01,Vaasa Plant,Wind,113
2023-10-19,PL02,Espoo Plant,Solar,31
2023-10-19,PL03,Oulu Plant,Biomass,295
2023-10-19,PL04,Tampere Plant,Nuclear,1104
2023-10-19,PL05,Rovaniemi Plant,Hydro,401
2023-10-20,PL01,Vaasa Plant,Wind,98
2023-10-20,PL02,Espoo Plant,Solar,41
2023-10-20,PL03,Oulu Plant,Biomass,299
2023-10-20,PL04,Tampere Plant,Nuclear,1085
2023-10-20,PL05,Rovaniemi Plant,Hydro,405
2023-10-21,PL01,Vaasa Plant,Wind,101
2023-10-21,PL02,Espoo Plant,Solar,43
2023-10-21,PL03,Oulu Plant,Biomass,296
2023-10-21,PL04,Tampere Plant,Nuclear,1090
2023-10-21,PL05,Rovaniemi Plant,Hydro,410
2023-10-22,PL01,Vaasa Plant,Wind,86
2023-10-22,PL02,Espoo Plant,Solar,47
2023-10-22,PL03,Oulu Plant,Biomass,304
2023-10-22,PL04,Tampere Plant,Nuclear,1118
2023-10-22,PL05,Rovaniemi Plant,Hydro,397
2023-10-23,PL01,Vaasa Plant,Wind,115
2023-10-23,PL02,Espoo Plant,Solar,33
2023-10-23,PL03,Oulu Plant,Biomass,295
2023-10-23,PL04,Tampere Plant,Nuclear,1115
2023-10-23,PL05,Rovaniemi Plant,Hydro,401
2023-10-24,PL01,Vaasa Plant,Wind,97
2023-10-24,PL02,Espoo Plant,Solar,42
2023-10-24,PL03,Oulu Plant,Biomass,313
2023-10-24,PL04,Tampere Plant,Nuclear,1084
2023-10-24,PL05,Rovaniemi Plant,Hydro,384
2023-10-25,PL01,Vaasa Plant,Wind,112
2023-10-25,PL02,Espoo Plant,Solar,45
2023-10-25,PL03,Oulu Plant,Biomass,289
2023-10-25,PL04,Tampere Plant,Nuclear,1115
2023-10-25,PL05,Rovaniemi Plant,Hydro,391
2023-10-26,PL01,Vaasa Plant,Wind,100
2023-10-26,PL02,Espoo Plant,Solar,31
2023-10-26,PL03,Oulu Plant,Biomass,284
2023-10-26,PL04,Tampere Plant,Nuclear,1103
2023-10-26,PL05,Rovaniemi Plant,Hydro,397
2023-10-27,PL01,Vaasa Plant,Wind,107
2023-10-27,PL02,Espoo Plant,Solar,56
2023-10-27,PL03,Oulu Plant,Biomass,282
2023-10-27,PL04,Tampere Plant,Nuclear,1103
2023-10-27,PL05,Rovaniemi Plant,Hydro,411
2023-10-28,PL01,Vaasa Plant,Wind,108
2023-10-28,PL02,Espoo Plant,Solar,65
2023-10-28,PL03,Oulu Plant,Biomass,302
2023-10-28,PL04,Tampere Plant,Nuclear,1103
2023-10-28,PL05,Rovaniemi Plant,Hydro,417
2023-10-29,PL01,Vaasa Plant,Wind,84
2023-10-29,PL02,Espoo Plant,Solar,66
2023-10-29,PL03,Oulu Plant,Biomass,309
2023-10-29,PL04,Tampere Plant,Nuclear,1111
2023-10-29,PL05,Rovaniemi Plant,Hydro,382
2023-10-30,PL01,Vaasa Plant,Wind,92
2023-10-30,PL02,Espoo Plant,Solar,34
2023-10-30,PL03,Oulu Plant,Biomass,292
2023-10-30,PL04,Tampere Plant,Nuclear,1082
2023-10-30,PL05,Rovaniemi Plant,Hydro,407
2023-10-31,PL01,Vaasa Plant,Wind,98
2023-10-31,PL02,Espoo Plant,Solar,47
2023-10-31,PL03,Oulu Plant,Biomass,286
2023-10-31,PL04,Tampere Plant,Nuclear,1113
2023-10-31,PL05,Rovaniemi Plant,Hydro,418
2023-11-01,PL01,Vaasa Plant,Wind,97
2023-11-01,PL02,Espoo Plant,Solar,60
2023-11-01,PL03,Oulu Plant,Biomass,302
2023-11-01,PL04,Tampere Plant,Nuclear,1080
2023-11-01,PL05,Rovaniemi Plant,Hydro,396
2023-11-02,PL01,Vaasa Plant,Wind,95
2023-11-02,PL02,Espoo Plant,Solar,47
2023-11-02,PL03,Oulu Plant,Biomass,288
2023-11-02,PL04,Tampere Plant,Nuclear,1082
2023-11-02,PL05,Rovaniemi Plant,Hydro,412
2023-11-03,PL01,Vaasa Plant,Wind,96
2023-11-03,PL02,Espoo Plant,Solar,49
2023-11-03,PL03,Oulu Plant,Biomass,302
2023-11-03,PL04,Tampere Plant,Nuclear,1088
2023-11-03,PL05,Rovaniemi Plant,Hydro,400
2023-11-04,PL01,Vaasa Plant,Wind,113
2023-11-04,PL02,Espoo Plant,Solar,60
2023-11-04,PL03,Oulu Plant,Biomass,301
2023-11-04,PL04,Tampere Plant,Nuclear,1107
2023-11-04,PL05,Rovaniemi Plant,Hydro,412
2023-11-05,PL01,Vaasa Plant,Wind,89
2023-11-05,PL02,Espoo Plant,Solar,60
2023-11-05,PL03,Oulu Plant,Biomass,289
2023-11-05,PL04,Tampere Plant,Nuclear,1099
2023-11-05,PL05,Rovaniemi Plant,Hydro,419
2023-11-06,PL01,Vaasa Plant,Wind,106
2023-11-06,PL02,Espoo Plant,Solar,67
2023-11-06,PL03,Oulu Plant,Biomass,307
2023-11-06,PL04,Tampere Plant,Nuclear,1098
2023-11-06,PL05,Rovaniemi Plant,Hydro,403
2023-11-07,PL01,Vaasa Plant,Wind,117
2023-11-07,PL02,Espoo Plant,Solar,58
2023-11-07,PL03,Oulu Plant,Biomass,309
2023-11-07,PL04,Tampere Plant,Nuclear,1114
2023-11-07,PL05,Rovaniemi Plant,Hydro,401
2023-11-08,PL01,Vaasa Plant,Wind,96
2023-11-08,PL02,Espoo Plant,Solar,54
2023-11-08,PL03,Oulu Plant,Biomass,287
2023-11-08,PL04,Tampere Plant,Nuclear,1115
2023-11-08,PL05,Rovaniemi Plant,Hydro,398
2023-11-09,PL01,Vaasa Plant,Wind,103
2023-11-09,PL02,Espoo Plant,Solar,35
2023-11-09,PL03,Oulu Plant,Biomass,308
2023-11-09,PL04,Tampere Plant,Nuclear,1107
2023-11-09,PL05,Rovaniemi Plant,Hydro,417
2023-11-10,PL01,Vaasa Plant,Wind,89
