date,plant_id,heating_produced_mwh,heating_consumed_mwh
2023-12-08,PL05,104,89
2023-12-09,PL01,474,464
2023-12-09,PL02,328,317
2023-12-09,PL03,510,502
2023-12-09,PL04,309,290
2023-12-09,PL05,353,352
2023-12-10,PL01,315,308
2023-12-10,PL02,476,474
2023-12-10,PL03,341,340
2023-12-10,PL04,385,367
2023-12-10,PL05,672,661
2023-12-11,PL01,243,234
2023-12-11,PL02,675,670
2023-12-11,PL03,593,592
2023-12-11,PL04,259,253
2023-12-11,PL05,622,616
2023-12-12,PL01,690,678
2023-12-12,PL02,668,649
2023-12-12,PL03,690,672
2023-12-12,PL04,471,467
2023-12-12,PL05,436,436
2023-12-13,PL01,413,397
2023-12-13,PL02,568,556
2023-12-13,PL03,667,652
2023-12-13,PL04,266,253
2023-12-13,PL05,275,259
2023-12-14,PL01,637,635
2023-12-14,PL02,218,201
2023-12-14,PL03,521,519
2023-12-14,PL04,665,646
2023-12-14,PL05,563,555
2023-12-15,PL01,184,174
2023-12-15,PL02,290,273
2023-12-15,PL03,490,479
2023-12-15,PL04,549,540
2023-12-15,PL05,607,605
2023-12-16,PL01,234,229
2023-12-16,PL02,313,300
2023-12-16,PL03,384,377
2023-12-16,PL04,677,677
2023-12-16,PL05,136,134
2023-12-17,PL01,251,249
2023-12-17,PL02,264,250
2023-12-17,PL03,268,260
2023-12-17,PL04,146,145
2023-12-17,PL05,393,389
2023-12-18,PL01,567,560
2023-12-18,PL02,643,625
2023-12-18,PL03,612,608
2023-12-18,PL04,457,443
2023-12-18,PL05,371,361
2023-12-19,PL01,642,626
2023-12-19,PL02,208,197
2023-12-19,PL03,83,73
2023-12-19,PL04,612,598
2023-12-19,PL05,297,288
2023-12-20,PL01,489,480
2023-12-20,PL02,443,436
2023-12-20,PL03,75,61
2023-12-20,PL04,226,224
2023-12-20,PL05,142,127
2023-12-21,PL01,189,178
2023-12-21,PL02,473,455
2023-12-21,PL03,109,91
2023-12-21,PL04,678,669
2023-12-21,PL05,406,397
2023-12-22,PL01,504,490
2023-12-22,PL02,437,434
2023-12-22,PL03,406,405
2023-12-22,PL04,546,530
2023-12-22,PL05,453,439
2023-12-23,PL01,324,318
2023-12-23,PL02,472,464
2023-12-23,PL03,77,66
2023-12-23,PL04,238,221
2023-12-23,PL05,76,57
2023-12-24,PL01,638,633
2023-12-24,PL02,439,425
2023-12-24,PL03,669,667
2023-12-24,PL04,176,172
2023-12-24,PL05,353,351
2023-12-25,PL01,294,289
2023-12-25,PL02,321,312
2023-12-25,PL03,657,655
2023-12-25,PL04,554,544
2023-12-25,PL05,60,45
2023-12-26,PL01,438,432
2023-12-26,PL02,502,498
2023-12-26,PL03,558,546
2023-12-26,PL04,424,411
2023-12-26,PL05,252,237
2023-12-27,PL01,121,116
2023-12-27,PL02,482,482
2023-12-27,PL03,361,357
2023-12-27,PL04,514,507
2023-12-27,PL05,153,136
2023-12-28,PL01,387,376
2023-12-28,PL02,495,483
2023-12-28,PL03,50,38
2023-12-28,PL04,405,396
2023-12-28,PL05,632,622
2023-12-29,PL01,62,47
2023-12-29,PL02,584,578
2023-12-29,PL03,325,314
2023-12-29,PL04,244,225
2023-12-29,PL05,474,467
2023-12-30,PL01,94,75
2023-12-30,PL02,631,616
2023-12-30,PL03,99,99
2023-12-30,PL04,503,495
2023-12-30,PL05,669,655
2023-12-31,PL01,551,551
2023-12-31,PL02,154,149
2023-12-31,PL03,603,592
2023-12-31,PL04,275,274
2023-12-31,PL05,275,267
2024-01-01,PL01,355,341
2024-01-01,PL02,354,352
2024-01-01,PL03,635,628
2024-01-01,PL04,378,361
2024-01-01,PL05,608,594
2024-01-02,PL01,131,127
2024-01-02,PL02,208,206
2024-01-02,PL03,489,480
2024-01-02,PL04,381,371
2024-01-02,PL05,331,318
2024-01-03,PL01,615,606
2024-01-03,PL02,60,52
2024-01-03,PL03,271,260
2024-01-03,PL04,173,157
2024-01-03,PL05,452,449
2024-01-04,PL01,113,111
2024-01-04,PL02,139,135
2024-01-04,PL03,286,279
2024-01-04,PL04,570,570
2024-01-04,PL05,451,444
2024-01-05,PL01,347,329
2024-01-05,PL02,571,560
2024-01-05,PL03,475,468
2024-01-05,PL04,356,347
2024-01-05,PL05,450,431
2024-01-06,PL01,643,639
2024-01-06,PL02,375,370
2024-01-06,PL03,665,663
2024-01-06,PL04,370,358
2024-01-06,PL05,149,141
2024-01-07,PL01,678,667
2024-01-07,PL02,159,159
2024-01-07,PL03,609,604
2024-01-07,PL04,200,189
2024-01-07,PL05,64,57
2024-01-08,PL01,449,448
2024-01-08,PL02,465,447
2024-01-08,PL03,241,240
2024-01-08,PL04,510,494
2024-01-08,PL05,352,339
2024-01-09,PL01,449,443
2024-01-09,PL02,549,532
2024-01-09,PL03,620,603
2024-01-09,PL04,492,489
2024-01-09,PL05,532,524
2024-01-10,PL01,103,102
2024-01-10,PL02,316,314
2024-01-10,PL03,442,442
2024-01-10,PL04,127,110
2024-01-10,PL05,340,326
2024-01-11,PL01,402,393
2024-01-11,PL02,336,335
2024-01-11,PL03,239,231
2024-01-11,PL04,460,452
2024-01-11,PL05,548,531
2024-01-12,PL01,319,303
2024-01-12,PL02,503,498
2024-01-12,PL03,280,264
2024-01-12,PL04,409,398
2024-01-12,PL05,227,215
2024-01-13,PL01,555,551
2024-01-13,PL02,630,616
2024-01-13,PL03,616,613
2024-01-13,PL04,381,370
2024-01-13,PL05,360,350
2024-01-14,PL01,590,589
2024-01-14,PL02,164,155
2024-01-14,PL03,228,221
2024-01-14,PL04,368,356
2024-01-14,PL05,571,563
2024-01-15,PL01,406,396
2024-01-15,PL02,305,286
2024-01-15,PL03,278,271
2024-01-15,PL04,69,59
2024-01-15,PL05,439,424
2024-01-16,PL01,327,311
2024-01-16,PL02,448,430
2024-01-16,PL03,228,225
2024-01-16,PL04,536,519
2024-01-16,PL05,324,308
2024-01-17,PL01,371,362
2024-01-17,PL02,163,157
2024-01-17,PL03,610,606
2024-01-17,PL04,81,72
2024-01-17,PL05,144,142
2024-01-18,PL01,94,86
2024-01-18,PL02,154,135
2024-01-18,PL03,412,393
2024-01-18,PL04,528,516
2024-01-18,PL05,502,483
2024-01-19,PL01,255,242
2024-01-19,PL02,141,136
2024-01-19,PL03,333,331
2024-01-19,PL04,427,412
2024-01-19,PL05,115,110
2024-01-20,PL01,149,144
2024-01-20,PL02,165,164
2024-01-20,PL03,284,280
2024-01-20,PL04,436,430
2024-01-20,PL05,91,78
2024-01-21,PL01,139,124
2024-01-21,PL02,415,402
2024-01-21,PL03,322,317
2024-01-21,PL04,656,654
2024-01-21,PL05,331,320
2024-01-22,PL01,377,373
2024-01-22,PL02,93,74
2024-01-22,PL03,78,70
2024-01-22,PL04,236,231
2024-01-22,PL05,525,510
2024-01-23,PL01,430,413
2024-01-23,PL02,226,223
2024-01-23,PL03,674,658
2024-01-23,PL04,693,691
2024-01-23,PL05,356,339
2024-01-24,PL01,434,418
2024-01-24,PL02,626,617
2024-01-24,PL03,219,217
2024-01-24,PL04,690,672
2024-01-24,PL05,146,146
2024-01-25,PL01,669,667
2024-01-25,PL02,170,164
2024-01-25,PL03,410,408
2024-01-25,PL04,395,388
2024-01-25,PL05,522,508
2024-01-26,PL01,140,123
2024-01-26,PL02,260,246
2024-01-26,PL03,423,413
2024-01-26,PL04,64,46
2024-01-26,PL05,529,526
2024-01-27,PL01,289,288
2024-01-27,PL02,531,527
2024-01-27,PL03,268,261
2024-01-27,PL04,363,349
2024-01-27,PL05,379,374
2024-01-28,PL01,197,190
2024-01-28,PL02,212,208
2024-01-28,PL03,232,229
2024-01-28,PL04,75,74
2024-01-28,PL05,673,673
2024-01-29,PL01,107,105
2024-01-29,PL02,157,154
2024-01-29,PL03,186,172
2024-01-29,PL04,58,55
2024-01-29,PL05,330,316
2024-01-30,PL01,589,573
2024-01-30,PL02,667,655
2024-01-30,PL03,443,435
2024-01-30,PL04,260,248
2024-01-30,PL05,593,590
2024-01-31,PL01,606,600
2024-01-31,PL02,596,592
2024-01-31,PL03,533,525
2024-01-31,PL04,399,392
2024-01-31,PL05,50,39
2024-02-01,PL01,669,664
2024-02-01,PL02,219,205
2024-02-01,PL03,63,56
2024-02-01,PL04,454,445
2024-02-01,PL05,517,504
2024-02-02,PL01,50,45
2024-02-02,PL02,432,423
2024-02-02,PL03,129,124
2024-02-02,PL04,225,223
2024-02-02,PL05,395,395
2024-02-03,PL01,534,522
2024-02-03,PL02,662,659
2024-02-03,PL03,156,151
2024-02-03,PL04,241,238
2024-02-03,PL05,250,242
2024-02-04,PL01,94,93
2024-02-04,PL02,159,141
2024-02-04,PL03,697,692
2024-02-04,PL04,198,193
2024-02-04,PL05,176,165
2024-02-05,PL01,205,191
2024-02-05,PL02,62,55
2024-02-05,PL03,448,448
2024-02-05,PL04,348,348
2024-02-05,PL05,304,295
2024-02-06,PL01,350,334
2024-02-06,PL02,455,450
2024-02-06,PL03,161,148
2024-02-06,PL04,416,403
2024-02-06,PL05,354,350
2024-02-07,PL01,381,376
2024-02-07,PL02,264,262
2024-02-07,PL03,508,508
2024-02-07,PL04,533,519
2024-02-07,PL05,558,550
2024-02-08,PL01,267,253
2024-02-08,PL02,479,460
2024-02-08,PL03,544,527
2024-02-08,PL04,275,269
2024-02-08,PL05,405,388
2024-02-09,PL01,216,213
2024-02-09,PL02,689,676
2024-02-09,PL03,533,523
2024-02-09,PL04,172,171
2024-02-09,PL05,291,274
2024-02-10,PL01,506,501
2024-02-10,PL02,362,349
2024-02-10,PL03,164,150
2024-02-10,PL04,673,671
2024-02-10,PL05,198,195
2024-02-11,PL01,65,62
2024-02-11,PL02,511,501
2024-02-11,PL03,525,520
2024-02-11,PL04,107,88
2024-02-11,PL05,446,434
2024-02-12,PL01,322,316
2024-02-12,PL02,403,384
2024-02-12,PL03,508,498
2024-02-12,PL04,277,266
2024-02-12,PL05,524,506
2024-02-13,PL01,623,606
2024-02-13,PL02,336,319
2024-02-13,PL03,576,558
2024-02-13,PL04,650,637
2024-02-13,PL05,617,616
2024-02-14,PL01,554,539
2024-02-14,PL02,182,170
2024-02-14,PL03,169,157
2024-02-14,PL04,458,447
2024-02-14,PL05,354,340
2024-02-15,PL01,170,170
2024-02-15,PL02,195,177
2024-02-15,PL03,426,422
2024-02-15,PL04,615,614
2024-02-15,PL05,137,127
2024-02-16,PL01,362,359
2024-02-16,PL02,504,493
2024-02-16,PL03,617,608
2024-02-16,PL04,410,404
2024-02-16,PL05,272,255
2024-02-17,PL01,649,648
2024-02-17,PL02,248,234
2024-02-17,PL03,671,663
2024-02-17,PL04,364,345
2024-02-17,PL05,342,328
2024-02-18,PL01,446,445
2024-02-18,PL02,430,423
2024-02-18,PL03,293,285
2024-02-18,PL04,294,278
2024-02-18,PL05,107,91
2024-02-19,PL01,574,555
2024-02-19,PL02,430,424
2024-02-19,PL03,337,320
2024-02-19,PL04,542,534
2024-02-19,PL05,198,186
2024-02-20,PL01,259,255
2024-02-20,PL02,263,252
2024-02-20,PL03,279,274
2024-02-20,PL04,524,509
2024-02-20,PL05,118,114
2024-02-21,PL01,55,51
2024-02-21,PL02,212,202
2024-02-21,PL03,290,285
2024-02-21,PL04,237,234
2024-02-21,PL05,66,54
2024-02-22,PL01,572,554
2024-02-22,PL02,520,514
2024-02-22,PL03,499,489
2024-02-22,PL04,242,242
2024-02-22,PL05,492,487
2024-02-23,PL01,423,411
2024-02-23,PL02,62,43
2024-02-23,PL03,50,42
2024-02-23,PL04,415,404
2024-02-23,PL05,346,339
2024-02-24,PL01,572,571
2024-02-24,PL02,665,658
2024-02-24,PL03,432,426
2024-02-24,PL04,279,273
2024-02-24,PL05,132,129
2024-02-25,PL01,335,324
2024-02-25,PL02,339,337
2024-02-25,PL03,550,546
2024-02-25,PL04,233,232
2024-02-25,PL05,523,504
2024-02-26,PL01,142,126
2024-02-26,PL02,291,289
2024-02-26,PL03,638,620
2024-02-26,PL04,672,668
2024-02-26,PL05,132,124
2024-02-27,PL01,478,474
2024-02-27,PL02,292,287
2024-02-27,PL03,649,641
2024-02-27,PL04,462,447
2024-02-27,PL05,574,565
2024-02-28,PL01,296,296
2024-02-28,PL02,292,292
2024-02-28,PL03,176,172
2024-02-28,PL04,469,462
2024-02-28,PL05,335,319
2024-02-29,PL01,374,374
2024-02-29,PL02,254,251
2024-02-29,PL03,82,81
2024-02-29,PL04,54,45
2024-02-29,PL05,160,146
2024-03-01,PL01,209,202
2024-03-01,PL02,276,271
2024-03-01,PL03,344,332
2024-03-01,PL04,391,390
2024-03-01,PL05,572,564
2024-03-02,PL01,556,543
2024-03-02,PL02,340,326
2024-03-02,PL03,239,239
2024-03-02,PL04,560,558
2024-03-02,PL05,307,292
2024-03-03,PL01,261,249
2024-03-03,PL02,612,610
2024-03-03,PL03,612,607
2024-03-03,PL04,335,328
2024-03-03,PL05,137,132
2024-03-04,PL01,505,486
2024-03-04,PL02,241,228
2024-03-04,PL03,669,657
2024-03-04,PL04,429,420
2024-03-04,PL05,565,547
2024-03-05,PL01,96,89
2024-03-05,PL02,664,645
2024-03-05,PL03,557,540
2024-03-05,PL04,650,647
2024-03-05,PL05,118,102
2024-03-06,PL01,146,132
2024-03-06,PL02,320,319
2024-03-06,PL03,327,321
2024-03-06,PL04,664,652
2024-03-06,PL05,181,179
2024-03-07,PL01,271,265
2024-03-07,PL02,567,553
2024-03-07,PL03,512,504
2024-03-07,PL04,127,126
2024-03-07,PL05,452,447
2024-03-08,PL01,279,275
2024-03-08,PL02,277,275
2024-03-08,PL03,328,314
2024-03-08,PL04,233,215
2024-03-08,PL05,395,384
2024-03-09,PL01,665,649
2024-03-09,PL02,337,331
2024-03-09,PL03,353,340
2024-03-09,PL04,366,356
2024-03-09,PL05,353,350
2024-03-10,PL01,621,604
2024-03-10,PL02,179,168
2024-03-10,PL03,533,530
2024-03-10,PL04,612,606
2024-03-10,PL05,377,374
2024-03-11,PL01,143,128
2024-03-11,PL02,473,458
2024-03-11,PL03,522,504
2024-03-11,PL04,384,374
2024-03-11,PL05,69,63
2024-03-12,PL01,580,567
2024-03-12,PL02,295,288
2024-03-12,PL03,410,405
2024-03-12,PL04,564,547
2024-03-12,PL05,459,456
2024-03-13,PL01,489,470
2024-03-13,PL02,412,404
2024-03-13,PL03,523,515
2024-03-13,PL04,397,392
2024-03-13,PL05,570,568
2024-03-14,PL01,228,220
2024-03-14,PL02,80,65
2024-03-14,PL03,207,204
2024-03-14,PL04,613,597
2024-03-14,PL05,223,223
2024-03-15,PL01,312,306
2024-03-15,PL02,448,437
2024-03-15,PL03,651,641
2024-03-15,PL04,79,63
2024-03-15,PL05,240,223
2024-03-16,PL01,297,292
2024-03-16,PL02,195,190
2024-03-16,PL03,153,149
2024-03-16,PL04,247,236
2024-03-16,PL05,647,633
2024-03-17,PL01,163,154
2024-03-17,PL02,580,562
2024-03-17,PL03,310,306
2024-03-17,PL04,538,538
2024-03-17,PL05,424,410
2024-03-18,PL01,568,554
2024-03-18,PL02,324,322
2024-03-18,PL03,481,474
2024-03-18,PL04,536,532
2024-03-18,PL05,691,680
2024-03-19,PL01,355,341
2024-03-19,PL02,527,515
2024-03-19,PL03,183,182
2024-03-19,PL04,499,496
2024-03-19,PL05,159,149
2024-03-20,PL01,314,301
2024-03-20,PL02,380,363
2024-03-20,PL03,279,273
2024-03-20,PL04,521,518
2024-03-20,PL05,403,394
2024-03-21,PL01,474,469
2024-03-21,PL02,549,546
2024-03-21,PL03,91,87
2024-03-21,PL04,273,262
2024-03-21,PL05,105,98
2024-03-22,PL01,88,78
2024-03-22,PL02,692,674
2024-03-22,PL03,315,312
2024-03-22,PL04,109,101
2024-03-22,PL05,555,552
2024-03-23,PL01,298,292
2024-03-23,PL02,491,480
2024-03-23,PL03,488,475
2024-03-23,PL04,428,409
2024-03-23,PL05,458,447
2024-03-24,PL01,608,608
2024-03-24,PL02,155,139
2024-03-24,PL03,115,112
2024-03-24,PL04,55,44
2024-03-24,PL05,77,60
2024-03-25,PL01,652,650
2024-03-25,PL02,167,163
2024-03-25,PL03,200,191
2024-03-25,PL04,338,323
2024-03-25,PL05,255,255
2024-03-26,PL01,699,691
2024-03-26,PL02,584,579
2024-03-26,PL03,346,343
2024-03-26,PL04,340,321
2024-03-26,PL05,188,178
2024-03-27,PL01,525,515
2024-03-27,PL02,273,254
2024-03-27,PL03,543,528
2024-03-27,PL04,698,696
2024-03-27,PL05,247,232
2024-03-28,PL01,159,141
2024-03-28,PL02,444,425
2024-03-28,PL03,271,262
2024-03-28,PL04,207,191
2024-03-28,PL05,586,583
2024-03-29,PL01,396,388
2024-03-29,PL02,665,646
2024-03-29,PL03,455,439
2024-03-29,PL04,183,175
2024-03-29,PL05,143,133
2024-03-30,PL01,55,51
2024-03-30,PL02,340,338
2024-03-30,PL03,204,204
2024-03-30,PL04,239,223
2024-03-30,PL05,359,355
2024-03-31,PL01,92,82
2024-03-31,PL02,514,505
2024-03-31,PL03,113,113
2024-03-31,PL04,396,390
2024-03-31,PL05,134,125
2024-04-01,PL01,489,483
2024-04-01,PL02,133,131
2024-04-01,PL03,470,451
2024-04-01,PL04,440,432
2024-04-01,PL05,308,293
2024-04-02,PL01,512,510
2024-04-02,PL02,253,248
2024-04-02,PL03,257,257
2024-04-02,PL04,496,494
2024-04-02,PL05,100,88
2024-04-03,PL01,582,563
2024-04-03,PL02,683,681
2024-04-03,PL03,456,440
2024-04-03,PL04,521,510
2024-04-03,PL05,282,278
2024-04-04,PL01,402,387
2024-04-04,PL02,641,635
2024-04-04,PL03,69,53
2024-04-04,PL04,639,631
2024-04-04,PL05,172,154
2024-04-05,PL01,619,610
2024-04-05,PL02,91,80
2024-04-05,PL03,184,165
2024-04-05,PL04,626,624
2024-04-05,PL05,436,425
2024-04-06,PL01,635,634
2024-04-06,PL02,366,351
2024-04-06,PL03,109,90
2024-04-06,PL04,138,135
2024-04-06,PL05,464,446
2024-04-07,PL01,264,263
2024-04-07,PL02,207,191
2024-04-07,PL03,221,203
2024-04-07,PL04,433,433
2024-04-07,PL05,183,173
2024-04-08,PL01,223,218
2024-04-08,PL02,630,615
2024-04-08,PL03,381,365
2024-04-08,PL04,254,235
2024-04-08,PL05,269,256
2024-04-09,PL01,262,257
2024-04-09,PL02,96,82
2024-04-09,PL03,178,170
2024-04-09,PL04,614,608
2024-04-09,PL05,265,258
2024-04-10,PL01,607,590
2024-04-10,PL02,577,574
2024-04-10,PL03,76,72
2024-04-10,PL04,292,285
2024-04-10,PL05,552,536
2024-04-11,PL01,477,470
2024-04-11,PL02,448,439
2024-04-11,PL03,118,118
2024-04-11,PL04,553,537
2024-04-11,PL05,221,216
2024-04-12,PL01,84,65
2024-04-12,PL02,177,176
2024-04-12,PL03,619,618
2024-04-12,PL04,476,460
2024-04-12,PL05,313,299
2024-04-13,PL01,259,245
2024-04-13,PL02,399,388
2024-04-13,PL03,105,100
2024-04-13,PL04,92,81
2024-04-13,PL05,130,122
2024-04-14,PL01,218,211
2024-04-14,PL02,278,267
2024-04-14,PL03,614,612
2024-04-14,PL04,668,652
2024-04-14,PL05,592,574
2024-04-15,PL01,102,96
2024-04-15,PL02,399,383
2024-04-15,PL03,467,465
2024-04-15,PL04,611,608
2024-04-15,PL05,163,146
2024-04-16,PL01,232,226
2024-04-16,PL02,576,569
2024-04-16,PL03,454,446
2024-04-16,PL04,514,511
2024-04-16,PL05,335,324
2024-04-17,PL01,62,51
2024-04-17,PL02,437,423
2024-04-17,PL03,600,596
2024-04-17,PL04,155,136
2024-04-17,PL05,450,435
2024-04-18,PL01,238,231
2024-04-18,PL02,274,265
2024-04-18,PL03,589,581
2024-04-18,PL04,582,567
2024-04-18,PL05,476,457
2024-04-19,PL01,338,336
2024-04-19,PL02,623,612
2024-04-19,PL03,356,352
2024-04-19,PL04,355,340
2024-04-19,PL05,537,525
2024-04-20,PL01,133,114
2024-04-20,PL02,523,508
2024-04-20,PL03,513,501
2024-04-20,PL04,641,639
2024-04-20,PL05,386,386
2024-04-21,PL01,158,157
2024-04-21,PL02,425,425
2024-04-21,PL03,492,482
2024-04-21,PL04,276,274
2024-04-21,PL05,295,285
2024-04-22,PL01,646,637
2024-04-22,PL02,607,605
2024-04-22,PL03,411,400
2024-04-22,PL04,388,370
2024-04-22,PL05,663,650
2024-04-23,PL01,285,276
2024-04-23,PL02,158,150
2024-04-23,PL03,168,154
2024-04-23,PL04,58,56
2024-04-23,PL05,238,222
2024-04-24,PL01,213,209
2024-04-24,PL02,259,242
2024-04-24,PL03,169,156
2024-04-24,PL04,74,60
2024-04-24,PL05,625,615
2024-04-25,PL01,523,506
2024-04-25,PL02,289,277
2024-04-25,PL03,494,491
2024-04-25,PL04,228,221
2024-04-25,PL05,549,543
2024-04-26,PL01,546,536
2024-04-26,PL02,204,203
2024-04-26,PL03,540,536
2024-04-26,PL04,147,133
2024-04-26,PL05,513,498
2024-04-27,PL01,553,549
2024-04-27,PL02,224,214
2024-04-27,PL03,229,229
2024-04-27,PL04,516,515
2024-04-27,PL05,133,133
2024-04-28,PL01,448,432
2024-04-28,PL02,670,669
2024-04-28,PL03,605,596
2024-04-28,PL04,185,173
2024-04-28,PL05,57,56
2024-04-29,PL01,333,317
2024-04-29,PL02,520,510
2024-04-29,PL03,507,505
2024-04-29,PL04,349,338
2024-04-29,PL05,581,581
2024-04-30,PL01,144,141
2024-04-30,PL02,418,412
2024-04-30,PL03,357,348
2024-04-30,PL04,377,367
2024-04-30,PL05,506,498
2024-05-01,PL01,324,311
2024-05-01,PL02,594,582
2024-05-01,PL03,268,262
2024-05-01,PL04,445,444
2024-05-01,PL05,100,88
2024-05-02,PL01,248,247
2024-05-02,PL02,134,127
2024-05-02,PL03,603,584
2024-05-02,PL04,429,412
2024-05-02,PL05,431,426
2024-05-03,PL01,249,244
2024-05-03,PL02,276,258
2024-05-03,PL03,154,138
2024-05-03,PL04,107,95
2024-05-03,PL05,435,424
2024-05-04,PL01,260,248
2024-05-04,PL02,346,345
2024-05-04,PL03,111,104
2024-05-04,PL04,142,125
2024-05-04,PL05,119,114
2024-05-05,PL01,223,213
2024-05-05,PL02,388,381
2024-05-05,PL03,602,600
2024-05-05,PL04,98,80
2024-05-05,PL05,481,475
2024-05-06,PL01,696,688
2024-05-06,PL02,675,661
2024-05-06,PL03,245,235
2024-05-06,PL04,133,125
2024-05-06,PL05,513,504
2024-05-07,PL01,561,542
2024-05-07,PL02,92,75
2024-05-07,PL03,414,396
2024-05-07,PL04,133,117
2024-05-07,PL05,139,133
2024-05-08,PL01,462,443
2024-05-08,PL02,109,93
2024-05-08,PL03,658,650
2024-05-08,PL04,681,681
2024-05-08,PL05,597,587
2024-05-09,PL01,488,479
2024-05-09,PL02,215,201
2024-05-09,PL03,281,271
2024-05-09,PL04,679,679
2024-05-09,PL05,673,662
2024-05-10,PL01,227,219
2024-05-10,PL02,462,450
2024-05-10,PL03,59,42
2024-05-10,PL04,627,611
2024-05-10,PL05,593,589
2024-05-11,PL01,232,214
2024-05-11,PL02,431,431
2024-05-11,PL03,475,472
2024-05-11,PL04,63,45
2024-05-11,PL05,282,272
2024-05-12,PL01,466,448
2024-05-12,PL02,335,324
2024-05-12,PL03,160,160
2024-05-12,PL04,461,451
2024-05-12,PL05,526,514
2024-05-13,PL01,478,465
2024-05-13,PL02,147,146
2024-05-13,PL03,196,183
2024-05-13,PL04,161,161
2024-05-13,PL05,567,566
2024-05-14,PL01,605,587
2024-05-14,PL02,281,268
2024-05-14,PL03,297,285
2024-05-14,PL04,629,629
2024-05-14,PL05,533,527
2024-05-15,PL01,393,377
2024-05-15,PL02,105,95
2024-05-15,PL03,67,55
2024-05-15,PL04,682,676
2024-05-15,PL05,515,499
2024-05-16,PL01,615,604
2024-05-16,PL02,689,671
2024-05-16,PL03,614,600
2024-05-16,PL04,613,606
2024-05-16,PL05,62,44
2024-05-17,PL01,498,489
2024-05-17,PL02,200,197
2024-05-17,PL03,123,120
2024-05-17,PL04,584,569
2024-05-17,PL05,262,256
2024-05-18,PL01,643,635
2024-05-18,PL02,273,257
2024-05-18,PL03,181,163
2024-05-18,PL04,84,79
2024-05-18,PL05,457,439
2024-05-19,PL01,520,511
2024-05-19,PL02,280,277
2024-05-19,PL03,222,203
2024-05-19,PL04,304,293
2024-05-19,PL05,668,664
2024-05-20,PL01,653,646
2024-05-20,PL02,239,221
2024-05-20,PL03,56,56
2024-05-20,PL04,672,663
2024-05-20,PL05,133,121
2024-05-21,PL01,62,52
2024-05-21,PL02,606,606
2024-05-21,PL03,155,147
2024-05-21,PL04,524,511
2024-05-21,PL05,537,534
2024-05-22,PL01,573,555
2024-05-22,PL02,330,313
2024-05-22,PL03,188,174
2024-05-22,PL04,53,34
2024-05-22,PL05,323,304
2024-05-23,PL01,585,574
2024-05-23,PL02,260,251
2024-05-23,PL03,231,214
2024-05-23,PL04,107,98
2024-05-23,PL05,140,137
2024-05-24,PL01,136,117
2024-05-24,PL02,165,149
2024-05-24,PL03,661,642
2024-05-24,PL04,113,107
2024-05-24,PL05,693,684
2024-05-25,PL01,520,502
2024-05-25,PL02,268,250
2024-05-25,PL03,520,511
2024-05-25,PL04,149,134
2024-05-25,PL05,142,140
2024-05-26,PL01,538,526
2024-05-26,PL02,234,227
2024-05-26,PL03,251,250
2024-05-26,PL04,85,66
2024-05-26,PL05,626,614
2024-05-27,PL01,656,640
2024-05-27,PL02,642,634
2024-05-27,PL03,498,495
2024-05-27,PL04,669,656
2024-05-27,PL05,515,508
2024-05-28,PL01,545,539
2024-05-28,PL02,492,487
2024-05-28,PL03,584,584
2024-05-28,PL04,696,694
2024-05-28,PL05,571,553
2024-05-29,PL01,266,259
2024-05-29,PL02,631,629
2024-05-29,PL03,380,374
2024-05-29,PL04,172,170
2024-05-29,PL05,694,693
2024-05-30,PL01,467,465
2024-05-30,PL02,398,385
2024-05-30,PL03,74,56
2024-05-30,PL04,119,111
2024-05-30,PL05,481,475
2024-05-31,PL01,257,241
2024-05-31,PL02,474,461
2024-05-31,PL03,313,301
2024-05-31,PL04,467,448
2024-05-31,PL05,290,276
2024-06-01,PL01,313,304
2024-06-01,PL02,651,638
2024-06-01,PL03,135,130
2024-06-01,PL04,599,594
2024-06-01,PL05,105,104
2024-06-02,PL01,582,579
2024-06-02,PL02,309,303
2024-06-02,PL03,650,631
2024-06-02,PL04,93,74
2024-06-02,PL05,625,620
2024-06-03,PL01,241,233
2024-06-03,PL02,53,40
2024-06-03,PL03,554,535
2024-06-03,PL04,380,377
2024-06-03,PL05,275,266
2024-06-04,PL01,457,452
2024-06-04,PL02,653,634
2024-06-04,PL03,117,117
2024-06-04,PL04,621,606
2024-06-04,PL05,579,569
2024-06-05,PL01,261,257
2024-06-05,PL02,106,105
2024-06-05,PL03,462,460
2024-06-05,PL04,212,201
2024-06-05,PL05,531,515
2024-06-06,PL01,266,266
2024-06-06,PL02,275,261
2024-06-06,PL03,603,585
2024-06-06,PL04,699,680
2024-06-06,PL05,211,197
2024-06-07,PL01,274,260
2024-06-07,PL02,620,601
2024-06-07,PL03,667,664
2024-06-07,PL04,537,536
2024-06-07,PL05,491,488
2024-06-08,PL01,138,126
2024-06-08,PL02,531,515
2024-06-08,PL03,654,638
2024-06-08,PL04,501,491
2024-06-08,PL05,83,81
2024-06-09,PL01,683,678
2024-06-09,PL02,181,181
2024-06-09,PL03,302,302
2024-06-09,PL04,236,233
2024-06-09,PL05,399,387
2024-06-10,PL01,434,423
2024-06-10,PL02,193,176
2024-06-10,PL03,431,418
2024-06-10,PL04,60,57
2024-06-10,PL05,466,466
2024-06-11,PL01,315,300
2024-06-11,PL02,506,490
2024-06-11,PL03,666,647
2024-06-11,PL04,83,78
2024-06-11,PL05,106,98
